time_s,x [1],y [1],z [1]
1592.208752400015,0.10997108825660784,0.0,-2.249766101389524e-17
1607.0892080299218,0.10717743105429679,0.0,-2.126527385943646e-17
1621.9696636598285,0.1039722572483452,0.0,-1.9941406035395453e-17
1636.8501192897352,0.10036814346785249,0.0,-1.8531507799127787e-17
1651.7305749196419,0.0963792008046384,0.0,-1.704139705306743e-17
1666.6110305495486,0.09202101944754551,0.0,-1.5477235391085947e-17
1681.4914861794553,0.0873106076179073,0.0,-1.3845502684207255e-17
1696.371941809362,0.08226632504586731,0.0,-1.2152970310275505e-17
1711.2523974392686,0.07690781124829946,0.0,-1.0406673137906598e-17
1726.132853069175,0.07125590888912557,0.0,-8.613880380339194e-18
1741.0133086990818,0.0653325825217678,0.0,-6.782065439605818e-18
1755.8937643289885,0.05916083303124163,0.0,-4.91887486575677e-18
1770.7742199588952,0.05276460810991636,0.0,-3.0320965596625367e-18
1785.6546755888019,0.04616870911619182,0.0,-1.1296273511888815e-18
1800.5351312187086,0.03939869467918715,0.0,7.805599127449047e-19
1815.4155868486152,0.03248078142497262,0.0,2.690449633547086e-18
1830.296042478522,0.02544174221084222,0.0,4.592016941500268e-18
1845.1764981084286,0.018308802263581416,0.0,6.477261252175123e-18
1860.0569537383353,0.011109533625601992,0.0,8.338239758963285e-18
1874.937409368242,0.0038717483191508875,0.0,1.0167100722117386e-17
1889.8178649981487,-0.0033766093564506963,0.0,1.1956116415394587e-17
1904.6983206280554,-0.010607570976462428,0.0,1.3697715592693679e-17
1919.578776257962,-0.017793252171692447,0.0,1.538451533893529e-17
1934.4592318878688,-0.024905960419331,0.0,1.700935217186443e-17
1949.3396875177755,-0.03191830202596269,0.0,1.8565312264435828e-17
1964.2201431476822,-0.03880328788845651,0.0,2.0045760660972605e-17
1979.1005987775889,-0.04553443762342309,0.0,2.144436936434261e-17
1993.9810544074955,-0.05208588166251049,0.0,2.2755144175969147e-17
2008.8615100374022,-0.05843246091894839,0.0,2.3972450175555843e-17
2023.741965667309,-0.06454982364042565,0.0,2.5091035732946598e-17
2038.6224212972156,-0.07041451907454238,0.0,2.61060549505307e-17
2053.502876927122,-0.07600408758568479,0.0,2.701308844102129e-17
2068.383332557029,-0.08129714687617669,0.0,2.7808162352256337e-17
2083.2637881869355,-0.08627347397989688,0.0,2.848776555786078e-17
2098.1442438168424,-0.09091408271318577,0.0,2.9048864940147206e-17
2113.024699446749,-0.09520129628568727,0.0,2.948891869947871e-17
2127.905155076656,-0.09911881479276936,0.0,2.9805887632448876e-17
2142.7856107065622,-0.10265177733120326,0.0,2.9998244329608613e-17
2157.666066336469,-0.10578681850083632,0.0,3.006498025206029e-17
2172.5465219663756,-0.10851211907693502,0.0,3.0005610655003894e-17
2187.4269775962825,-0.11081745066065388,0.0,2.9820177335229454e-17
2202.307433226189,-0.11269421413858968,0.0,2.9509249188560377e-17
2217.187888856096,-0.11413547180653064,0.0,2.907392057233222e-17
2232.0683444860024,-0.11513597303720244,0.0,2.8515807477099573e-17
2246.9488001159093,-0.11569217339696303,0.0,2.783704152086434e-17
2261.8292557458158,-0.1158022471418903,0.0,2.7040261788174194e-17
2276.7097113757227,-0.1154660930494632,0.0,2.612860454541031e-17
2291.590167005629,-0.11468533356793587,0.0,2.5105690872436295e-17
2306.4706226355356,-0.11346330729146095,0.0,2.3975612259471877e-17
2321.3510782654425,-0.11180505479492436,0.0,2.2742914226557772e-17
2336.231533895349,-0.10971729788820658,0.0,2.1412578031247897e-17
2351.111989525256,-0.10720841237509207,0.0,1.999000053817446e-17
2365.9924451551624,-0.10428839442720286,0.0,1.8480972331843384e-17
2380.8729007850693,-0.10096882070803996,0.0,1.689165416139986e-17
2395.7533564149758,-0.09726280240638285,0.0,1.5228551813128544e-17
2410.6338120448827,-0.09318493336182233,0.0,1.3498489513084803e-17
2425.514267674789,-0.08875123248800815,0.0,1.1708581968473936e-17
2440.394723304696,-0.08397908072116954,0.0,9.866205162165119e-18
2455.2751789346025,-0.07888715274256074,0.0,7.97896602003861e-18
2470.1556345645095,-0.07349534374357317,0.0,6.054671075676529e-18
2485.036090194416,-0.06782469152131045,0.0,4.101294261218539e-18
2499.916545824323,-0.06189729421031619,0.0,2.1269439569771278e-18
2514.7970014542293,-0.055736223972867295,0.0,1.3982943564530673e-19
2529.677457084136,-0.04936543698566979,0.0,-1.8517731604012778e-18
2544.5579127140427,-0.042809680074922196,0.0,-3.839555168097268e-18
2559.4383683439496,-0.03609439436443853,0.0,-5.815209936844607e-18
2574.318823973856,-0.02924561631283665,0.0,-7.770467402762191e-18
2589.199279603763,-0.022289876525631275,0.0,-9.697128560612015e-18
2604.0797352336695,-0.015254096736406752,0.0,-1.1587099690230835e-17
2618.9601908635764,-0.008165485358025743,0.0,-1.3432426195137107e-17
2633.840646493483,-0.0010514320100698214,0.0,-1.5225325912411752e-17
2648.7211021233898,0.006060598567662608,0.0,-1.6958221754964745e-17
2663.601557753296,0.013143172803714036,0.0,-1.8623773549891102e-17
2678.4820133832027,0.02016899437326361,0.0,-2.0214908939778678e-17
2693.3624690131096,0.027111009654991008,0.0,-2.1724853217539618e-17
2708.242924643016,0.03394251215810039,0.0,-2.3147157969593802e-17
2723.123380272923,0.040637245515440144,0.0,-2.4475728407003097e-17
2738.0038359028295,0.04716950464455446,0.0,-2.5704849269436654e-17
2752.8842915327364,0.05351423468596665,0.0,-2.682920919260796e-17
2767.764747162643,0.059647127336947714,0.0,-2.784392343604234e-17
2782.6452027925498,0.06554471420947389,0.0,-2.874455487469162e-17
2797.525658422456,0.07118445685294429,0.0,-2.952713316496832e-17
2812.406114052363,0.07654483309550125,0.0,-3.018817200321604e-17
2827.2865696822696,0.08160541937238328,0.0,-3.072468440241595e-17
2842.1670253121765,0.08634696872562694,0.0,-3.1134195921035126e-17
2857.047480942083,0.09075148417650505,0.0,-3.141475578630726e-17
2871.92793657199,0.09480228719033854,0.0,-3.156494586287249e-17
2886.8083922018964,0.09848408097261084,0.0,-3.158388742655117e-17
2901.6888478318033,0.10178300835563103,0.0,-3.1471245712053174e-17
2916.5693034617098,0.10468670405620518,0.0,-3.1227232212588344e-17
2931.4497590916167,0.10718434110683855,0.0,-3.0852604718614706e-17
2946.330214721523,0.10926667128579301,0.0,-3.034866509229128e-17
2961.21067035143,0.1109260593947895,0.0,-2.9717254783562736e-17
2976.0911259813365,0.11215651125717263,0.0,-2.896074810314804e-17
2990.9715816112434,0.11295369533386114,0.0,-2.808204327699979e-17
3005.85203724115,0.11331495787928104,0.0,-2.708455131600699e-17
3020.732492871057,0.11323933158464279,0.0,-2.5972182743789058e-17
3035.6129485009633,0.11272753768125814,0.0,-2.474933223434346e-17
3050.4934041308697,0.11178198150201697,0.0,-2.3420861220015396e-17
3065.3738597607767,0.11040674152455027,0.0,-2.199207853873277e-17
3080.254315390683,0.10860755194489163,0.0,-2.0468719197643406e-17
3095.13477102059,0.10639177885552963,0.0,-1.8856921338183333e-17
3110.0152266504965,0.10376839012650468,0.0,-1.7163201495152807e-17
3124.8956822804034,0.10074791911256184,0.0,-1.5394428249552398e-17
3139.77613791031,0.09734242233322908,0.0,-1.3557794381708912e-17
3154.656593540217,0.0935654312959426,0.0,-1.1660787637557292e-17
3169.5370491701233,0.08943189865493172,0.0,-9.711160226841572e-18
3184.41750480003,0.08495813892036254,0.0,-7.716897177388392e-18
3199.2979604299367,0.08016176395320858,0.0,-5.686183674518998e-18
3214.1784160598436,0.07506161350131094,0.0,-3.6273715190270605e-18
3229.05887168975,0.06967768105110507,0.0,-1.5489448409849785e-18
3243.939327319657,0.064031035287394,0.0,5.405147900937288e-19
3258.8197829495634,0.05814373747031165,0.0,2.6323637155175328e-18
3273.7002385794704,0.0520387550541586,0.0,4.717931852777824e-18
3288.580694209377,0.04573987188704853,0.0,6.788558529177073e-18
3303.4611498392837,0.03927159534323785,0.0,8.835628335982817e-18
3318.34160546919,0.03265906075155347,0.0,1.0850606855071343e-17
3333.222061099097,0.025927933493453924,0.0,1.282507611033727e-17
3348.1025167290036,0.019104309152925318,0.0,1.4750769597062985e-17
3362.9829723589105,0.012214612107557522,0.0,1.6619606743977953e-17
3377.863427988817,0.0052854929558162934,0.0,1.842372666485371e-17
3392.743883618724,-0.0016562748204096214,0.0,2.0155521059216704e-17
3407.6243392486303,-0.008583898556328344,0.0,2.1807666125049805e-17
3422.5047948785373,-0.015470670065228332,0.0,2.3373153350238127e-17
3437.3852505084437,-0.02229006885788616,0.0,2.4845319053935224e-17
3452.26570613835,-0.029015864520526905,0.0,2.621787255399161e-17
3467.146161768257,-0.035622217855163625,0.0,2.7484922842069314e-17
3482.0266173981636,-0.04208378039138117,0.0,2.86410036540399e-17
3496.9070730280705,-0.04837579188539655,0.0,2.968109682971326e-17
3511.787528657977,-0.05447417543045646,0.0,3.060065386283502e-17
3526.667984287884,-0.0603556298123408,0.0,3.13956155496e-17
3541.5484399177903,-0.06599771875484399,0.0,3.20624296516287e-17
3556.4288955476973,-0.0713789567125858,0.0,3.2598066497405114e-17
3571.3093511776037,-0.07647889088230092,0.0,3.300003245455715e-17
3586.1898068075106,-0.08127817911881992,0.0,3.326638121402431e-17
3601.070262437417,-0.08575866345821109,0.0,3.339572283608551e-17
3615.950718067324,-0.08990343896796735,0.0,3.338723051735796e-17
3630.8311736972305,-0.09369691766258127,0.0,3.3240645047203144e-17
3645.7116293271374,-0.09712488724233731,0.0,3.2956276931441607e-17
3660.592084957044,-0.10017456443352198,0.0,3.253500617084712e-17
3675.472540586951,-0.1028346427294975,0.0,3.1978279691528355e-17
3690.3529962168573,-0.10509533435405628,0.0,3.1288106433964866e-17
3705.233451846764,-0.10694840629113436,0.0,3.046705011711288e-17
3720.1139074766706,-0.10838721024819135,0.0,2.9518219703588347e-17
3734.9943631065776,-0.10940670644428865,0.0,2.844525760143487e-17
3749.874818736484,-0.1100034811380137,0.0,2.725232564735161e-17
3764.755274366391,-0.11017575783482204,0.0,2.5944088925452658e-17
3779.6357299962974,-0.10992340213798826,0.0,2.452569748461624e-17
3794.5161856262043,-0.10924792023210013,0.0,2.3002766026223305e-17
3809.396641256111,-0.10815245101277243,0.0,2.1381351642543783e-17
3824.2770968860173,-0.10664175190092948,0.0,1.9667929694168855e-17
3839.157552515924,-0.10472217840448703,0.0,1.78693679226768e-17
3854.0380081458306,-0.10240165751448285,0.0,1.5992898902127066e-17
3868.9184637757376,-0.09968965504654509,0.0,1.4046090939963902e-17
3883.798919405644,-0.09659713706197612,0.0,1.2036817544460777e-17
3898.679375035551,-0.0931365255255609,0.0,9.973225581908914e-18
3913.5598306654574,-0.08932164837940365,0.0,7.863702252331522e-18
3928.4402862953643,-0.08516768423356419,0.0,5.7168410175604046e-18
3943.320741925271,-0.08069110189493169,0.0,3.541406620029543e-18
3958.2011975551777,-0.07590959497553622,0.0,1.3462993345845316e-18
3973.081653185084,-0.07084201184032529,0.0,-8.594814010072206e-19
3987.962108814991,-0.0655082811721926,0.0,-3.066873828392301e-18
4002.8425644448976,-0.05992933344872729,0.0,-5.2667910331752974e-18
4017.7230200748045,-0.054127018640655694,0.0,-7.450158279478054e-18
4032.603475704711,-0.04812402045622584,0.0,-9.607950361381487e-18
4047.483931334618,-0.04194376746878283,0.0,-1.173122881780782e-17
4062.3643869645243,-0.035610341476462505,0.0,-1.3811178857717709e-17
4077.2448425944312,-0.029148383453214705,0.0,-1.583914584344792e-17
4092.1252982243377,-0.02258299745927041,0.0,-1.7806671181585432e-17
4107.005753854244,-0.015939652886596913,0.0,-1.9705527472968333e-17
4121.886209484152,-0.009244085420865838,0.0,-2.1527752776211837e-17
4136.766665114058,-0.0025221971059401806,0.0,-2.3265683842560293e-17
4151.6471207439645,0.004200044100156536,0.0,-2.4911988183868554e-17
4166.527576373871,0.010896704887346897,0.0,-2.6459694840078354e-17
4181.408032003778,0.01754198688332617,0.0,-2.790222371768073e-17
4196.288487633685,0.0241103262823308,0.0,-2.9233413376316525e-17
4211.168943263591,0.030576492427166653,0.0,-3.044754714683219e-17
4226.049398893498,0.0369156849634086,0.0,-3.153937747076957e-17
4240.929854523404,0.0431036291907513,0.0,-3.2504148358386807e-17
4255.810310153312,0.04911666924401234,0.0,-3.3337615869856596e-17
4270.690765783218,0.054931858745229024,0.0,-3.4036066532245336e-17
4285.5712214131245,0.060527048578616155,0.0,-3.4596333613198785e-17
4300.451677043031,0.06588097145180914,0.0,-3.5015811180917635e-17
4315.332132672938,0.0709733229197839,0.0,-3.529246588897532e-17
4330.212588302845,0.07578483856203638,0.0,-3.542484643375003e-17
4345.093043932751,0.08029736701899903,0.0,-3.541209064170433e-17
4359.973499562658,0.08449393861016354,0.0,-3.525393015338754e-17
4374.853955192565,0.08835882927395874,0.0,-3.495069268083111e-17
4389.734410822472,0.09187761958797053,0.0,-3.450330182491579e-17
4404.614866452378,0.09503724864756474,0.0,-3.391327444926095e-17
4419.4953220822845,0.09782606260126642,0.0,-3.3182715617194784e-17
4434.375777712192,0.10023385766231016,0.0,-3.231431110835539e-17
4449.256233342098,0.10225191743750507,0.0,-3.131131754141422e-17
4464.136688972005,0.10387304443687174,0.0,-3.0177550139260304e-17
4479.017144601911,0.10509158565032597,0.0,-2.8917368182698744e-17
4493.897600231819,0.10590345210091018,0.0,-2.753565820825446e-17
4508.778055861725,0.10630613230761476,0.0,-2.6037815015001952e-17
4523.6585114916315,0.10629869961460736,0.0,-2.4429720554414928e-17
4538.538967121538,0.10588181336758329,0.0,-2.271772078601806e-17
4553.419422751445,0.10505771394190397,0.0,-2.0908600590084252e-17
4568.299878381352,0.10383021165107313,0.0,-1.9009556836720752e-17
4583.180334011258,0.10220466958784735,0.0,-1.7028169718394196e-17
4598.060789641165,0.10018798047378606,0.0,-1.4972372460229076e-17
4612.941245271071,0.09778853761621381,0.0,-1.285041952923296e-17
4627.821700900979,0.09501620009432991,0.0,-1.0670853469944773e-17
4642.702156530885,0.09188225231844728,0.0,-8.442470499831283e-18
4657.5826121607915,0.08839935812798803,0.0,-6.174285003041261e-18
4672.463067790698,0.08458150961485315,0.0,-3.875493065870606e-18
4687.343523420605,0.08044397087898664,0.0,-1.5554352014341932e-18
4702.223979050512,0.0760032169423473,0.0,7.764415853945602e-19
4717.104434680418,0.07127686806596671,0.0,3.110622238773691e-18
4731.984890310325,0.06628361973226514,0.0,5.4375624420895685e-18
4746.865345940232,0.061043168571240466,0.0,7.747727599549842e-18
4761.745801570139,0.0555761345244774,0.0,1.0031631850124532e-17
4776.626257200045,0.04990397955508496,0.0,1.2279876954392208e-17
4791.5067128299515,0.04404892322462644,0.0,1.4483190895101233e-17
4806.387168459859,0.03803385546976038,0.0,1.6632466033174494e-17
4821.267624089765,0.031882246921688624,0.0,1.8718796662429978e-17
4836.148079719672,0.025618057120497903,0.0,2.0733515808501504e-17
4851.028535349578,0.019265640984118617,0.0,2.2668231120266837e-17
4865.908990979486,0.012849653897823742,0.0,2.4514859705553073e-17
4880.789446609392,0.006394955794969761,0.0,2.6265661766958656e-17
4895.669902239299,-7.348539700287662e-05,0.0,2.791327289829263e-17
4910.550357869205,-0.00653069056941134,0.0,2.945073490736989e-17
4925.430813499112,-0.012951766127746272,0.0,3.087152503670491e-17
4940.311269129019,-0.019312000194440973,0.0,3.2169583459967056e-17
4955.191724758925,-0.025586957946323458,0.0,3.333933893890888e-17
4970.072180388832,-0.03175257571804209,0.0,3.437573253278994e-17
4984.952636018738,-0.037785253508169414,0.0,3.5274239260095764e-17
4999.833091648646,-0.043661945531505035,0.0,3.603088762054428e-17
5014.713547278552,-0.049360248469277335,0.0,3.664227689394927e-17
5029.594002908459,-0.05485848707849014,0.0,3.710559214145125e-17
5044.474458538365,-0.06013579683248443,0.0,3.741861684387324e-17
5059.354914168272,-0.06517220327688567,0.0,3.757974312149593e-17
5074.235369798179,-0.06994869779841462,0.0,3.7587979489321905e-17
5089.115825428085,-0.0744473095184991,0.0,3.744295611187457e-17
5103.996281057992,-0.07865117303917844,0.0,3.7144927531720804e-17
5118.876736687899,-0.0825445917853973,0.0,3.669477285616498e-17
5133.757192317806,-0.08611309670533492,0.0,3.60939933969052e-17
5148.637647947712,-0.08934350010889186,0.0,3.534470776781909e-17
5163.518103577619,-0.09222394444373014,0.0,3.444964445642122e-17
5178.398559207526,-0.09474394582830606,0.0,3.3412131894859754e-17
5193.279014837432,-0.09689443218203728,0.0,3.223608606655678e-17
5208.159470467339,-0.0986677758140358,0.0,3.09259956947031e-17
5223.039926097245,-0.10005782035363331,0.0,2.948690506875124e-17
5237.920381727153,-0.1010599019281389,0.0,2.792439457476962e-17
5252.800837357059,-0.10167086451580856,0.0,2.6244559004989795e-17
5267.681292986966,-0.10188906942479146,0.0,2.445398373104841e-17
5282.561748616872,-0.10171439887174923,0.0,2.255971883427735e-17
5297.4422042467795,-0.101148253656845,0.0,2.056925129486607e-17
5312.322659876686,-0.10019354495476732,0.0,1.8490475349801972e-17
5327.203115506592,-0.09885468026430738,0.0,1.6331661137133398e-17
5342.083571136499,-0.09713754358165266,0.0,1.4101421751275025e-17
5356.964026766405,-0.09504946988491571,0.0,1.180867884075492e-17
5371.844482396313,-0.09259921403938423,0.0,9.462626885952162e-18
5386.724938026219,-0.08979691425448828,0.0,7.072696299980377e-18
5401.605393656126,-0.08665405024443516,0.0,4.6485155008988936e-18
5416.485849286032,-0.0831833962647887,0.0,2.199872107866364e-18
5431.3663049159395,-0.07939896921689239,0.0,-2.633265823272013e-19
5446.246760545846,-0.07531597203086698,0.0,-2.731093678729567e-18
5461.127216175752,-0.07095073255589389,0.0,-5.193403177532323e-18
5476.007671805659,-0.06632063820356021,0.0,-7.640230677157179e-18
5490.888127435566,-0.0614440666060933,0.0,-1.006159416185346e-17
5505.768583065473,-0.05634031256634887,0.0,-1.2447594687974393e-17
5520.649038695379,-0.051029511590308274,0.0,-1.478845680723339e-17
5535.529494325286,-0.045532560305610065,0.0,-1.7074568562028334e-17
5550.409949955193,-0.03987103408117738,0.0,-1.9296520889395405e-17
5565.2904055850995,-0.03406710217329931,0.0,-2.1445146272289907e-17
5580.170861215006,-0.028143440732533824,0.0,-2.351155647968701e-17
5595.051316844912,-0.022123144013497582,0.0,-2.5487179240434386e-17
5609.93177247482,-0.01602963413593205,0.0,-2.7363793699879122e-17
5624.812228104726,-0.009886569750428769,0.0,-2.913356451298091e-17
5639.692683734633,-0.0037177539657564963,0.0,-3.078907443293655e-17
5654.573139364539,0.002452958103053779,0.0,-3.232335526021796e-17
5669.453594994447,0.008601751805946682,0.0,-3.3729917023371404e-17
5684.334050624353,0.014704945089096786,0.0,-3.5002775269903133e-17
5699.2145062542595,0.020739079928898844,0.0,-3.613647635305714e-17
5714.094961884166,0.02668101271481451,0.0,-3.712612060824417e-17
5728.975417514072,0.03250800323198972,0.0,-3.7967383321290984e-17
5743.85587314398,0.038197801900682476,0.0,-3.865653339948206e-17
5758.736328773886,0.0437287349370044,0.0,-3.919044966556043e-17
5773.616784403793,0.04907978710823335,0.0,-3.956663470437772e-17
5788.497240033699,0.05423068176595719,0.0,-3.978322620170909e-17
5803.377695663607,0.05916195785154116,0.0,-3.98390057248417e-17
5818.258151293513,0.06385504358079816,0.0,-3.973340490484777e-17
5833.1386069234195,0.0682923265282619,0.0,-3.946650899094535e-17
5848.019062553326,0.07245721984602534,0.0,-3.9039057757971345e-17
5862.899518183233,0.07633422436770108,0.0,-3.845244375870835e-17
5877.77997381314,0.0799089863645687,0.0,-3.7708707923577543e-17
5892.660429443046,0.08316835073838202,0.0,-3.6810532520979765e-17
5907.540885072953,0.08610040945350159,0.0,-3.576123150230774e-17
5922.42134070286,0.08869454502995851,0.0,-3.456473826630615e-17
5937.301796332767,0.09094146893864838,0.0,-3.322559088798921e-17
5952.182251962673,0.09283325476002208,0.0,-3.174891486768915e-17
5967.0627075925795,0.09436336598831516,0.0,-3.01404034659664e-17
5981.943163222487,0.09552667838444688,0.0,-2.8406295700013366e-17
5996.823618852393,0.09631949680214158,0.0,-2.655335208679912e-17
6011.7040744823,0.0967395664335067,0.0,-2.4588828227481473e-17
6026.584530112206,0.09678607844212993,0.0,-2.2520446336527324e-17
6041.464985742114,0.09645966997369014,0.0,-2.035636482748761e-17
6056.34544137202,0.09576241855598037,0.0,-1.810514607543848e-17
6071.225897001927,0.09469783092206564,0.0,-1.5775722483689962e-17
6086.106352631833,0.09327082631194583,0.0,-1.3377360989453452e-17
6100.9868082617395,0.09148771432946884,0.0,-1.0919626149702258e-17
6115.867263891647,0.0893561674522855,0.0,-8.412341954450864e-18
